Station ID,Lat,Lng
12832,29.72755,-85.027378
12832,29.72760656,-85.02744158
12869,27.1833,-81.7667
12804,27.650585999999997,-81.349517
12809,27.943361,-81.783417
12870,26.69830556,-80.66080556
3824,30.4667,-85.0333
12803,26.3785,-80.107694
63871,30.84577778,-85.60138889
12818,28.473611,-82.45541700000001
12828,28.6833,-82.0833
12886,28.614889,-80.694361
12879,29.6833,-85.3667
3826,30.75,-85.5833
12845,28.25,-80.6
12868,28.467585999999997,-80.566614
12867,28.234921999999997,-80.610125
13884,30.778833000000002,-86.522111
12822,29.6333,-83.1167
12833,29.635528000000004,-83.10475
12846,29.1833,-81.0667
12834,29.179917,-81.05805600000001
12847,29.067028000000004,-81.28375
53853,30.400056,-86.47147199999999
3844,30.648585999999998,-86.521958
12820,29.0667,-82.3833
12862,29.0667,-82.3833
12849,26.071667,-80.149694
12885,26.197281,-80.17070799999999
12894,26.536167,-81.755167
12835,26.586610999999998,-81.86325
12895,27.497472,-80.372639
12802,26.65,-81.7167
12811,26.5833,-81.8667
12816,29.690056,-82.271778
12805,27.4667,-81.3667
92809,26.001222,-80.24072199999999
12826,25.48855,-80.383567
63890,30.350236,-81.883158
93852,30.3333,-81.65
63823,30.218778000000004,-81.877167
13889,30.494056,-81.687833
53860,30.336333000000003,-81.514444
53894,30.277778,-81.805944
93837,30.233706,-81.676058
12893,26.95,-80.1167
92800,25.6667,-80.2
12850,24.574635999999998,-81.686644
12836,24.556119,-81.759956
12817,29.8333,-82.0667
12813,62.06083333,-163.3018333
92817,28.95,-81.9667
12837,28.0833,-81.9167
12883,27.987636,-82.01899399999999
12808,28.0,-82.0167
12819,28.822889,-81.808417
12896,24.726194,-81.051361
12880,25.9,-81.7167
13851,30.8333,-85.2
3818,30.837806,-85.181889
3852,30.428917,-86.6888
3853,30.391375,-81.424522
12838,28.10275,-80.64525
12851,28.1,-80.633
92811,25.7803,-80.13
12859,25.8,-80.2333
12888,25.647564000000003,-80.433225
12882,25.907417000000002,-80.278222
12839,25.795361,-80.29011700000001
12829,25.7833,-80.2833
53848,30.506944,-86.959722
93841,30.722471999999996,-87.023903
53847,30.698575,-87.01440799999999
12823,29.35,-82.4667
12897,26.152442,-81.775639
12861,29.171878000000003,-82.224114
12841,28.545461,-81.332931
12815,28.429389,-81.309
92813,28.289806,-81.437083
3882,30.21208333,-85.68280556
13846,30.069046999999998,-85.57498299999999
73805,30.35825,-85.795611
93859,30.4167,-87.2167
3815,30.46972222,-87.33805556
13899,30.473416999999998,-87.186611
93827,30.3833,-87.4167
3855,30.353271999999997,-87.317972
3840,30.533,-87.2
53862,30.06927778,-83.58058333
92824,28.000166999999998,-82.163306
92805,26.2474,-80.11120799999999
12812,26.918939,-81.990925
12853,25.616999999999997,-80.417
92806,27.765110999999997,-82.626972
12873,27.908694,-82.6865
12854,28.777178000000003,-81.234914
3861,30.4,-86.7167
12871,27.395444,-82.554389
92814,29.959253000000004,-81.339733
63865,30.4,-81.3
92815,27.181694,-80.22130600000001
93805,30.396756,-84.35086899999999
92812,27.95,-82.45
92816,28.013986,-82.345258
92802,28.013986,-82.345258
12810,27.849339,-82.521214
92801,27.70527778,-82.40055556
92825,27.915456,-82.449394
12842,27.975471999999996,-82.53325
12874,28.6167,-80.8333
12898,28.514806,-80.799222
12881,27.81323472,-80.49558408
3842,30.6667,-86.3667
13858,30.483228000000004,-86.526036
3876,30.433000000000003,-86.93299999999999
3869,30.56666667,-86.31666667
3843,30.5833,-86.45
3845,30.6167,-86.7333
3864,30.55,-86.75
3863,30.5833,-86.65
3862,30.4833,-86.8
12825,27.071610999999997,-82.440333
12843,27.655556,-80.41794399999999
12875,27.5667,-81.8167
12844,26.683166999999997,-80.09558299999999
12876,28.062917,-81.75330600000001
93863,34.4167,-84.9333
13869,31.535528000000003,-84.19447199999999
13815,31.596,-84.084
13870,31.536056,-82.506556
93864,32.05,-84.2333
13873,33.948639,-83.325917
3884,33.7667,-84.3833
3888,33.779128,-84.521367
53819,33.357721999999995,-84.572528
53863,33.875611,-84.30197199999999
93847,33.75,-84.3833
13874,33.6367,-84.427864
93848,33.4667,-81.9667
13837,33.466583,-82.039389
13875,33.4667,-82.0333
3820,33.369944,-81.9645
53883,31.259033000000002,-81.466317
13878,31.151971999999997,-81.391056
63856,30.8078,-81.4597
63848,34.3105905,-84.42391083
53873,34.123146999999996,-84.848706
13829,32.331833,-84.987167
93842,32.516333,-84.938861
53885,34.722936,-84.870239
3854,34.35,-84.1333
13819,30.971596999999996,-84.636928
63842,31.476739000000002,-82.860567
63881,32.564721999999996,-82.984972
63834,34.09519722,-82.81586417
93835,34.1833,-83.6833
53838,34.272628000000005,-83.83022199999999
63877,33.59796997,-83.13826183
3875,31.887821999999996,-81.562653
3821,33.008860999999996,-85.072611
63803,33.978075,-83.962378
93853,32.8333,-83.6333
3813,32.692833,-83.649222
13892,32.821764,-83.561936
13864,33.914442,-84.514247
63813,34.013166999999996,-84.59702800000001
63886,33.154225,-83.241414
53817,31.084916999999997,-83.80325
53884,33.311567,-84.769756
3885,33.4,-84.75
63828,31.3128,-84.4706
63829,31.1922,-84.4464
53807,32.08866167,-84.37250999999999
13853,32.133,-81.2
93801,34.350783,-85.15866899999999
93840,31.1333,-81.3667
93802,32.0167,-81.1333
3822,32.127583,-81.202139
93860,32.0833,-81.0833
13824,32.010019,-81.145989
53880,31.95,-80.6667
63818,32.48275,-81.736944
63846,32.645278000000005,-81.597111
63809,32.955003000000005,-84.26408599999999
13852,30.901472,-83.88144399999999
63836,33.529722,-82.516944
13847,31.6333,-81.2667
93845,30.781371999999998,-83.276219
13857,30.9687,-83.192964
63822,32.192721999999996,-82.371167
13860,32.640172,-83.59191899999999
53898,33.779416999999995,-82.815833
63850,33.7836,-83.3897
13861,31.248389000000003,-82.395389
3832,33.982861,-83.667417
21503,19.717,-155.05
22514,21.307353,-158.070303
22551,21.3167,-158.0667
22520,22.0667,-159.7833
22545,22.0333,-159.7833
21508,19.7667,-155.6333
22509,21.9,-159.5833
21512,19.51666667,-154.81666669999998
22529,21.3333,-158.05
22602,23.86405,-166.2846333
22603,23.8667,-166.2833
22604,23.8667,-166.2833
22543,21.2833,-157.8333
22542,21.3167,-157.95
22541,21.2667,-157.8
22540,21.3167,-157.9833
22528,20.7167,-156.2667
22538,20.795636,-156.01443899999998
22537,21.2992,-157.6647
21515,19.645,-155.0828
21509,19.7,-155.0833
21504,19.720264,-155.04846899999998
22522,21.3167,-157.8667
22521,21.317828,-157.920264
22546,20.91666667,-156.68333330000002
22505,21.71,-157.97
22516,20.898653,-156.430456
22523,20.9,-156.2166667
21510,19.738767000000003,-156.04563100000001
22550,20.1256,-155.7778
22539,20.001328,-155.66810800000002
22519,21.450444,-157.767944
22501,22.022769,-159.78506399999998
22535,22.23333333,-159.4
22506,21.483,-158.033
21505,19.65,-156.0
22530,20.1333,-155.5167
22524,20.785611,-156.951419
22531,20.0,-155.25
22532,21.9742,-159.3683
22536,21.975983,-159.33895800000002
22512,21.3667,-157.9667
21501,19.7167,-155.0667
22533,20.7167,-156.5833
21514,19.5353,-155.5761
21511,19.5333,-155.5833
21507,19.5333,-155.5833
22701,28.201483000000003,-177.38130800000002
22507,21.5833,-158.2
22502,21.15,-157.1
22534,21.152832999999998,-157.09633300000002
22547,21.1328,-157.18
22510,20.25,-155.75
22517,21.36489333,-157.9597553
22526,21.9,-159.6
22518,20.8333,-156.4667
22548,21.8942,-159.5522
22513,19.095,-155.5689
22511,20.25,-155.8333
22527,20.25,-155.8667
22508,21.4835,-158.03966699999998
22503,21.3356,-157.7119
14974,41.5,-94.65
4904,43.077917,-94.27194399999999
94989,41.992056,-93.621833
4938,41.691347,-93.56635
4906,42.049556,-93.847611
14931,40.783221999999995,-91.1255
4910,42.046667,-94.78869399999999
14990,41.884689,-91.7108
94917,42.0833,-91.6167
4913,41.019611,-93.359667
14966,43.072503000000005,-92.61080799999999
54920,42.731389,-95.55605600000001
4937,40.722194,-95.026611
4907,42.740472,-93.759056
94979,41.83075,-90.328972
4908,41.260111,-95.758639
4915,41.021444,-94.36330600000001
14932,41.5233,-90.5733
94982,41.610278,-90.58836099999999
4916,43.2755,-91.739389
4917,41.986583,-95.3805
54902,41.5561,-93.2856
14967,41.5833,-93.6167
14933,41.533972,-93.663083
14934,42.5,-90.667
94908,42.402,-90.70947199999999
94971,43.407472,-94.74638900000001
4925,41.055719,-91.980822
94933,42.551194,-94.191833
4930,40.659110999999996,-91.32775
14976,41.7167,-92.7
4936,41.584361,-95.339694
4989,42.456889000000004,-91.94766700000001
14937,41.639778,-91.548139
14979,42.5167,-93.2667
14969,40.3833,-91.3833
4962,41.299096999999996,-93.113742
14970,40.6233,-93.9508
94991,40.633333,-93.902169
4942,42.777944,-96.193694
94988,42.11275,-92.917778
14940,43.157806,-93.33125
4953,42.220364000000004,-91.1633
4947,40.946611,-91.511167
14982,40.7167,-94.25
4977,41.674431,-93.021728
4955,42.680925,-91.97439399999999
14984,42.0333,-96.1
4959,42.988889,-96.0625
54919,41.226110999999996,-92.493833
14950,41.107181,-92.44707199999999
4964,41.401222,-92.945861
4966,41.010833,-95.258861
4975,43.208389000000004,-95.833417
4973,40.751585999999996,-95.413625
14987,42.5,-96.4
14943,42.402611,-96.384361
14906,42.4,-96.3833
14972,43.165639,-95.20280600000001
4976,42.597235999999995,-95.240667
14988,42.1833,-93.6
4981,42.218625,-92.025917
4903,41.275694,-91.67608299999999
94910,42.557083,-92.40033299999999
4920,42.436414,-93.868967
4126,43.4622,-113.5561
94144,43.833,-112.68299999999999
94143,43.533,-112.95
4115,43.6167,-116.2
24131,43.564361,-116.22286100000001
24194,48.7,-116.3
24133,42.542611,-113.771528
4114,44.523608,-114.217969
24136,47.774306,-116.81958300000001
4135,43.742694,-111.096778
24140,44.16236111,-112.22066670000001
94174,45.8167,-115.4333
24102,43.6333,-116.2
24142,42.917167,-114.76516699999999
94193,42.59,-111.7497
24195,45.94255556,-116.1234167
94161,43.503781,-114.29555800000001
24145,43.513721999999994,-112.07075
4110,42.726694,-114.456639
94126,47.55,-116.1667
94171,42.5333,-114.35
94154,46.4167,-117.0333
24149,46.374497,-117.015394
4109,46.1442,-115.5964
24151,42.166585999999995,-112.29663300000001
94182,44.888803,-116.101753
24106,43.043597,-115.872433
24154,47.45,-115.6667
4127,43.2044,-116.7506
24156,42.909806,-112.59591100000002
24108,42.9167,-112.6
94194,43.833917,-111.80511100000001
24196,45.2,-113.8667
4129,48.299528,-116.56013899999999
94158,42.7333,-115.5667
94184,42.6485,-111.58180559999998
24158,42.0167,-113.25
94178,42.481808,-114.48773600000001
3958,38.889917,-90.045989
94884,41.7,-87.9833
4808,41.771916999999995,-88.475667
13802,38.545167,-89.835194
3823,38.55,-89.9833
14865,40.477111,-88.91591700000001
4835,40.05,-88.3667
3960,38.570361,-90.15508299999999
93809,37.0,-89.1667
54814,41.7167,-87.5333
93810,37.778083,-89.252028
63840,38.089481,-88.12306099999999
53887,38.515083000000004,-89.091139
3825,38.5167,-89.1
54808,40.0528,-88.3728
94870,40.038833000000004,-88.27780600000001
14818,40.7333,-88.7167
14881,41.8833,-87.6333
14880,42.42215,-87.867919
94866,41.8588889,-87.6077778
14819,41.785983,-87.752425
4879,41.534917,-87.529528
94846,41.974522,-87.90659699999999
94892,41.907053000000005,-88.247997
14855,42.0833,-87.8167
4838,42.114278000000006,-87.901528
14892,41.7833,-87.6
94891,40.199694,-87.595528
4871,41.933833,-88.705686
3887,39.834564,-88.865689
94813,41.1,-88.4167
53891,38.378633,-88.412653
53889,38.664989,-88.45311099999999
4876,42.246114,-89.581978
94959,40.938,-90.431122
53897,37.811256,-88.550258
53944,39.774611,-90.23827800000001
4831,41.608111,-88.096194
14834,41.517658000000004,-88.175525
4880,41.071389,-87.846278
4868,41.01928583,-89.38642222
13809,38.764278000000004,-87.6055
4862,40.158694,-89.33502800000001
63878,39.1625,-89.67463889
3865,37.754971999999995,-89.011083
94887,41.36666667,-88.68333333
53802,39.477889000000005,-88.279972
63851,37.18588722,-88.75061
14923,41.448278,-90.50752800000001
4867,41.42405747,-88.41864994
63853,38.606528000000004,-87.726694
53822,38.721828,-88.17643299999999
63810,39.699667,-87.670778
14810,42.016999999999996,-87.833
14874,40.7167,-89.6
14842,40.664194,-89.69325
4899,41.350147,-89.15294399999999
53950,39.638889,-90.77855799999999
4889,40.924444,-88.623944
93989,39.943017,-91.194464
93913,39.9,-91.3667
4896,40.293556,-88.142389
63841,39.016028000000006,-87.649778
4890,41.892639,-89.079611
94822,42.195361,-89.097222
3879,38.642872,-88.964186
4996,42.045833,-90.10794399999999
54811,41.8431,-88.8514
63814,38.148864,-89.698503
93896,39.8,-89.65
93822,39.844221999999995,-89.678083
14877,41.8,-89.6333
63817,39.532586,-89.330706
3838,38.991467,-89.166189
94821,41.7667,-88.75
4828,40.108610999999996,-85.613
3893,39.146021999999995,-86.616681
93811,39.8167,-84.9667
13803,39.261917,-85.896333
4806,41.719406,-86.003219
93817,38.040805999999996,-87.5285
14827,40.978472,-85.195167
14805,41.0167,-85.2167
4807,41.6167,-87.4167
14829,41.526264000000005,-85.794161
53896,38.249028,-86.953694
93892,39.7667,-86.1667
13805,39.75,-86.2333
93819,39.717306,-86.294639
53842,39.830717,-86.294386
53814,38.83333333,-85.41666667
54807,40.527667,-86.05975
14835,40.412306,-86.93688900000001
94886,40.4167,-86.9333
94852,40.489917,-85.679778
14873,41.55,-87.1667
93881,39.4667,-85.3667
94895,40.242472,-85.39575
94833,40.648092,-86.152119
3846,39.756083000000004,-84.842694
4802,41.0667,-86.1833
94881,40.8628,-86.5089
53866,39.583139,-85.804806
14848,41.708222,-86.31733299999999
3868,39.450633,-87.306989
4846,41.453967,-87.007072
54809,41.274694000000004,-85.84008299999999
3836,38.65,-87.1833
13980,37.158528000000004,-98.079639
3043,39.840339,-101.04248299999999
3941,38.703,-97.81700000000001
93966,38.0333,-96.6333
13981,37.667889,-95.486722
13906,37.1,-95.5833
93967,37.094,-95.572
3037,39.427444,-101.046611
93047,38.9167,-100.1
13984,39.549222,-97.65230600000001
23026,37.8,-100.1167
93016,37.75,-100.0167
13985,37.763111,-99.965417
93076,37.000778000000004,-101.880028
93959,38.9333,-99.5667
3917,38.4,-96.1833
13989,38.330556,-96.189944
13921,39.368333,-94.914714
13947,39.055333000000005,-96.7645
23016,37.9333,-100.7167
23064,37.927528,-100.724417
93969,38.80690556,-94.95617222
93970,38.5167,-98.15
23065,39.370639000000004,-101.699
13940,38.34425,-98.85919399999999
3968,38.842222,-99.273167
13915,38.7,-96.8167
93990,39.380194,-99.83147199999999
13986,38.066156,-97.860489
93905,37.917,-97.9
13949,37.1667,-95.7833
3997,39.011111,-95.216472
3051,38.458,-101.35086109999999
23020,37.043917,-100.959972
3911,38.1333,-96.1333
53974,39.1028,-96.6097
3936,39.141233,-96.671797
3957,37.3,-98.5833
93976,37.9333,-95.2
53939,38.057078000000004,-97.275228
3067,38.87,-100.9628
93909,38.830917,-94.89030600000001
3967,38.847603,-94.737586
3914,38.5667,-94.8833
3998,37.330814000000004,-95.506175
93961,39.735806,-99.317111
13948,37.7,-98.75
93978,37.702528,-98.74700000000001
3925,38.871364,-98.811603
93997,38.871364,-98.811603
13922,38.790611,-97.652222
3877,38.65,-97.8
93964,39.05,-95.6667
13996,39.068667,-95.6225
13920,38.950944,-95.663611
13946,38.894,-99.09700000000001
93982,37.6833,-97.3333
3923,37.623117,-97.267628
3974,37.747583,-97.221111
3928,37.649944,-97.43305600000001
13932,37.168611,-97.03752800000001
63849,37.2503,-86.2325
93808,36.964528,-86.419667
93813,36.95,-84.1
3814,36.967,-84.133
93814,39.048836,-84.667822
13806,36.672956,-87.49181899999999
13807,37.907064,-85.972033
53841,38.181731,-84.90675
3828,37.2333,-87.1667
53886,37.807833,-87.685694
3889,37.593861,-83.31725
93820,38.03675,-84.608639
3849,37.086889,-84.077389
93893,38.25,-85.7667
93821,38.174085999999996,-85.7365
13810,38.227983,-85.66375
63875,36.6106375,-83.73741611
63882,36.855278000000006,-84.856139
53803,37.738833,-87.16682800000001
3816,37.060289000000004,-88.772958
93883,37.0667,-86.2
63815,37.053583,-84.615639
93884,36.7,-84.4833
63838,38.0944,-84.7464
93886,38.65,-87.1833
93888,36.7667,-84.1667
93889,37.9167,-84.2667
13935,31.394903000000003,-92.295772
93915,31.327371999999997,-92.548556
93939,32.5167,-92.9167
53992,32.756083000000004,-91.880583
13970,30.532916999999998,-91.149889
12884,29.35,-89.43
12807,28.95,-89.3667
12863,28.967,-89.383
3939,31.13333333,-92.56666667
3905,30.4833,-90.1
13937,30.8333,-93.3667
3976,30.831721999999996,-93.339917
3931,31.044789,-93.191642
63903,31.1136,-92.9656
53988,31.15,-92.9667
3949,31.394000000000002,-93.29799999999999
12993,29.441111,-90.261111
12990,29.26272694,-89.96118249999999
3908,30.521686,-90.41838100000001
12927,29.566503000000004,-90.660428
53960,30.0917,-91.8731
13976,30.205028000000002,-91.98775
3937,30.126096999999998,-93.223403
13941,30.210583000000003,-93.143194
53961,32.8833,-92.1164
13942,32.510861,-92.037667
53943,31.735719,-93.099136
53915,30.037758,-91.88389699999999
92823,29.3833,-88.9
12958,29.827214,-90.026589
12942,29.8333,-90.0
12916,29.993278000000004,-90.259028
53917,30.042416999999997,-90.028267
53991,30.7505,-92.68849200000001
12936,29.7167,-91.3333
53958,32.514603,-92.588444
12968,29.5622,-91.5256
53905,32.540219,-93.74502199999999
93936,32.50193208,-93.66262778
13944,32.501933,-93.662628
13957,32.446611,-93.825611
53813,30.33694444,-89.825
53865,30.346333,-89.820806
3996,32.351611,-91.027689
92807,29.2619,-89.3636
12967,28.5,-93.0
94747,42.5667,-72.1333
4779,42.5702778,-71.6025
14702,42.469944,-71.289
54733,42.584139,-70.916139
94751,42.1667,-72.9167
94701,42.35,-71.0667
14739,42.362944,-71.006389
54765,41.9558,-71.1375
54777,41.874466999999996,-71.016317
64703,41.3833,-71.05
14716,42.3667,-71.1
94624,41.688306,-69.989639
14704,41.659139,-70.522806
4780,42.554111,-71.758972
14657,41.683,-67.783
4745,43.65,-70.0333
64769,41.45,-71.0183
94720,41.669333,-70.280361
94723,42.717086,-71.12355600000001
64774,42.0975,-70.673019
14785,41.4,-70.6167
94724,41.393421999999994,-70.613883
4769,42.417,-71.483
94769,42.1,-71.5667
14753,42.21666667,-71.11666667
94771,41.2833,-70.1
14658,41.016999999999996,-69.5
14756,41.252975,-70.059911
94726,41.676567,-70.957836
54768,42.696253000000006,-73.170553
94730,42.0333,-70.0667
54704,42.190528,-71.172944
54756,42.57,-72.2885
14763,42.427619,-73.290839
54769,41.908617,-70.727686
94628,41.6,-69.85
64708,42.072278000000004,-70.220722
14730,42.6667,-70.6
94778,42.6667,-70.6
4791,42.6333,-70.8167
94738,42.5333,-70.8667
14790,42.15,-70.9333
14703,42.194014,-72.53478299999999
94779,42.1333,-72.5833
94648,41.5467,-69.985
64771,41.38,-71.0
94783,42.3667,-73.1167
14775,42.157944,-72.715861
94746,42.267139,-71.87561099999999
93763,39.4333,-76.0833
13701,39.4667,-76.1667
13752,38.9833,-76.4833
93784,39.2833,-76.6167
13777,39.2833,-76.6167
3749,39.25,-76.5167
93721,39.175728,-76.668992
13725,39.25,-76.533
93744,39.325666999999996,-76.41377800000001
13705,38.810825,-76.867047
13719,39.6667,-78.6667
3732,39.6,-78.7667
3756,38.804167,-76.069
93756,39.3833,-76.3
93733,39.085386,-76.759414
13730,39.417556,-77.374306
13749,39.433,-77.449
93705,39.65,-78.9333
93745,39.7333,-77.4
93764,39.168333000000004,-77.166
93706,39.7085,-77.7265
93707,39.7,-79.25
12347,38.35,-75.0833
93724,39.6667,-78.9667
3755,39.58081292,-79.33593667
13796,38.33333333,-75.08333333
93786,38.310444,-75.123972
13721,38.286331,-76.40996700000001
93720,38.340189,-75.509478
13797,38.1833,-75.4
3757,38.146,-76.428472
93734,38.9833,-77.4833
13720,38.8833,-77.05
93725,38.9,-77.05
94709,44.048472,-70.283508
14605,44.32065,-69.79731899999999
14606,44.807444,-68.82813900000001
14601,44.80744444,-68.82813889
14617,44.45,-68.35
14616,44.449706,-68.361489
14611,43.89236389,-69.93883028
14602,44.35,-68.2333
14607,46.871639,-68.018194
14613,44.3833,-68.8
14697,44.633,-67.283
14608,44.910111,-67.012694
4836,47.2855,-68.312722
54772,43.991139000000004,-70.947889
94603,45.46302778,-69.55161111
94626,45.46666667,-69.58333333
14609,46.124608,-67.792361
14603,46.1167,-67.7833
94645,46.96,-67.8833
14619,45.362161,-68.534747
14610,45.647833,-68.685556
94644,44.9281,-68.7006
14622,44.952335999999995,-68.674494
14620,44.3167,-68.1833
14724,43.65,-70.25
64702,43.6167,-70.2
64701,43.5333,-70.1
94734,43.65,-70.25
14764,43.645644,-70.308617
54762,43.883,-70.25
14604,46.688961,-68.044789
94604,46.7,-68.05
94601,44.060075,-69.09925600000001
14612,44.1167,-69.1667
64709,43.393806,-70.708
14791,43.4,-70.75
14615,44.53325,-69.675528
4746,43.05,-70.7
94623,43.961417,-69.712556
4847,41.866278,-84.07799999999999
14814,45.067,-83.43299999999999
94849,45.078083,-83.56030600000001
94882,42.3,-83.7167
94889,42.222925,-83.74565799999999
54817,43.780221999999995,-82.985417
14801,42.3,-85.25
14815,42.306472,-85.250089
4892,45.692221999999994,-85.566611
4863,44.988583,-85.198361
94871,42.128381,-86.424881
14817,44.275333,-85.41891700000001
54828,43.458861,-83.445444
4870,45.304860999999995,-85.275306
14867,45.2333,-85.2667
4877,42.574083,-84.812111
54810,46.3344,-86.92
4893,45.653739,-84.51930300000001
4886,41.933489,-85.052308
94899,47.4667,-87.8833
14883,42.3333,-83.05
4830,42.69888889,-83.47138889
14853,42.240028,-83.530889
14822,42.409328,-83.010183
94847,42.212444,-83.353389
54844,46.009311,-83.743933
14884,42.7333,-84.4833
94853,45.722675,-87.093717
14826,42.965472,-83.74475
14869,44.65,-86.2167
54818,44.625219,-86.200808
14890,43.5333,-84.0833
94829,42.25,-85.1667
4854,45.013028000000006,-84.70344399999999
4837,44.9075,-84.71888889
14828,43.970589000000004,-84.47501899999999
94879,43.0833,-86.2333
14859,46.62081611,-85.91682528
14885,42.9667,-85.6667
94835,42.9,-85.6667
94860,42.880833,-85.522806
4878,44.680333000000005,-84.728861
54819,42.099078000000006,-83.161469
94885,47.1667,-88.5
14870,43.8333,-82.65
4884,45.425472,-84.913472
4882,41.921303,-84.5867
4839,42.742778,-86.107833
14871,47.1167,-88.5667
94814,44.359869,-84.669483
14858,47.168417,-88.48906099999999
4887,42.629428000000004,-83.98219399999999
94893,45.818360999999996,-88.11455600000001
94926,46.527471999999996,-90.131389
14833,42.260444,-84.46213900000001
94815,42.234389,-85.551556
4872,41.735875,-83.655764
14836,42.778639,-84.58619399999999
4883,43.962528000000006,-86.407917
54820,45.864983,-84.63709399999999
94894,44.272472,-86.246889
4881,45.974639,-86.17183299999999
4856,45.95,-86.2297
94850,46.53333333,-87.55
94836,46.349167,-87.396361
14838,46.567,-87.4
54821,42.251194,-84.955444
54822,42.565778,-84.423194
94896,45.126689,-87.638542
54823,41.939889,-83.434667
14804,42.613894,-82.836911
4885,43.621639,-84.737306
54813,46.4167,-86.65
14840,43.169489,-86.238222
4874,46.31100000000001,-85.457167
14808,44.451528,-83.39416700000001
54824,42.992971999999995,-84.1385
14841,45.570917,-84.796722
94817,42.665636,-83.420506
94898,44.0219,-82.7931
4888,42.910971999999994,-82.52886099999999
94880,43.0,-82.4333
54825,45.407083,-83.812861
14807,42.2667,-83.3333
94819,42.2833,-83.3833
14845,43.532917,-84.079639
4829,43.433361,-83.862306
14847,46.479222,-84.36838900000001
4801,45.9167,-85.9167
54826,42.351333000000004,-86.25574399999999
14876,45.8833,-84.7333
54827,41.813289000000005,-85.43896099999999
54850,41.95975,-85.593056
14850,44.741583,-85.581861
54829,42.542944,-83.17788900000001
94999,46.548460999999996,-93.676633
94968,43.681314,-93.368147
14910,45.866306,-95.394667
54917,45.227503000000006,-96.004531
4902,43.662639,-92.932917
94961,48.73025,-94.611056
14958,47.510721999999994,-94.934722
54904,45.331917,-95.650583
4928,47.783933000000005,-93.650994
94901,44.7667,-94.8833
94938,46.404222,-94.133806
4909,45.557494,-93.264183
54923,44.729489,-96.266003
4914,46.701111,-92.503556
94903,45.1167,-94.1333
54905,47.822281,-92.689525
4912,47.841658,-96.621453
14952,44.9667,-96.0333
94962,46.825139,-95.8855
4978,44.017994,-92.83161899999999
14959,46.7833,-92.1
14913,46.842092,-92.19365
4919,46.721861,-92.043439
94964,47.824014,-91.829319
4923,47.424167,-92.49655600000001
94948,43.643944,-94.415611
94969,44.328969,-93.313075
94966,46.284389000000004,-96.15669399999999
4926,49.3183,-94.9028
4929,47.592819,-95.7735
14915,44.5,-92.3333
4932,44.756006,-94.081461
4931,45.643831,-95.32045
4994,48.3056,-95.8744
94954,47.7392,-90.3606
94992,47.7472,-90.3444
4911,47.838431,-90.384578
94919,47.2167,-93.5167
94931,47.386583,-92.838972
14953,46.0167,-92.95
4933,44.859889,-94.3825
14918,48.565583000000004,-93.402167
4946,43.650139,-94.986583
4941,45.097128000000005,-94.507269
4944,45.949417,-94.34705600000001
4984,46.989908,-94.203633
54926,43.616769,-96.217736
4918,44.986436,-96.177858
14954,44.222778000000005,-93.919306
4945,45.235994,-93.985589
94976,44.451722,-95.82441700000001
94906,44.45,-95.7833
4997,46.618797,-93.309811
94974,45.144889,-93.210194
94960,45.062,-93.353944
94963,44.8275,-93.45858299999999
14961,44.9833,-93.3
4943,44.627860999999996,-93.228083
14922,44.881972,-93.221778
14911,44.8833,-93.2167
4951,44.969194,-95.710389
4939,46.839278,-96.664028
4954,46.418611,-92.804778
4940,45.891897,-93.27295
4948,45.565994,-95.96719399999999
4980,44.318386,-94.501644
4960,44.778572,-95.03277800000001
4958,48.015917,-92.85605600000001
4982,45.304131,-96.42460799999999
4961,44.122953,-93.25882800000001
94967,46.901203,-95.07310600000001
54927,45.372064,-94.744725
94945,46.6,-94.31666667
54915,46.724789,-94.3817
4965,43.982131,-96.30040799999999
4927,43.67675,-92.17975
54914,45.559861,-93.608222
4967,44.589361,-92.484972
14992,44.546889,-95.08200000000001
14925,43.908278,-92.500028
4970,48.85625,-95.69694399999999
14955,48.85,-95.75
4969,45.697139,-92.952167
14926,45.546222,-94.059389
14927,44.934622,-93.060342
4974,44.857133000000005,-93.032853
4905,47.249028,-91.415583
54924,43.986792,-95.782611
14956,44.2333,-94.95
54936,45.55,-94.1333
54906,43.986353,-94.557975
54935,44.95,-93.0833
54930,44.475522,-93.016322
54910,46.380881,-94.80660300000001
54931,44.249235999999996,-95.60740799999999
4979,47.049139000000004,-91.745222
94997,46.449944,-95.210833
4971,48.93333333,-95.35
54916,44.073464,-93.552944
4983,48.147566999999995,-94.517475
4922,45.780506,-96.543797
4952,43.913410999999996,-95.1094
4956,44.079611,-91.71163100000001
94927,43.655056,-95.579194
93825,37.0956,-89.9161
93995,38.289778000000005,-94.34013900000001
3935,37.225305999999996,-89.57075
53916,39.8233,-93.5792
13982,39.782016999999996,-93.496236
93957,38.3667,-93.7667
93958,38.95,-92.3333
3945,38.817333000000005,-92.218028
93897,37.2,-89.7333
93968,37.9833,-92.1167
93996,37.761028,-90.428611
93971,38.4,-91.3333
93960,38.85,-94.5833
3929,38.8441667,-94.5602778
93994,39.6833,-91.3333
3963,38.591167,-92.156139
13987,37.153169,-94.498808
53931,38.096028000000004,-92.549472
93972,39.1,-94.5833
3947,39.297610999999996,-94.713889
13988,39.122944,-94.592833
14938,40.093472,-92.544917
13930,38.730306,-93.547864
93973,39.4167,-94.0
93974,37.65,-92.6667
